PDB_COMPLEX_ID,ENTRY_ID,ASSEMBLY_ID,BOUND_MOLECULE_TYPE,TOTAL_CHAIN_COUNT
PDB-CPX-118882,9gge,1,short DNA,1
PDB-CPX-118883,9ggf,1,short DNA,1
PDB-CPX-118900,9gy0,1,short DNA,1
PDB-CPX-118901,9gzm,1,short RNA,1
PDB-CPX-118902,9gzn,1,short RNA,1
PDB-CPX-118903,9gzo,1,short RNA,1
PDB-CPX-118905,9hdo,1,short DNA,2
PDB-CPX-118906,9hdp,1,short DNA,2
PDB-CPX-118907,9hdq,1,short DNA,2
PDB-CPX-118908,9hdr,1,short DNA,2
PDB-CPX-118914,9i8y,1,short DNA,1
PDB-CPX-118915,9ibx,1,short DNA,1
PDB-CPX-118916,9ibz,1,short DNA,1
PDB-CPX-118917,9ic0,1,short DNA,1
PDB-CPX-118918,9ic1,1,short DNA,1
PDB-CPX-118919,9ic3,1,short DNA,1
PDB-CPX-118931,9ja1,1,short RNA,1
PDB-CPX-118932,9ja3,1,short DNA,1
PDB-CPX-118941,9jm0,1,short RNA,4
PDB-CPX-118943,9jts,1,short DNA,2
PDB-CPX-118944,9jtu,1,short DNA,2
PDB-CPX-118945,9k2g,1,short RNA,1
PDB-CPX-118946,9k36,1,short RNA,1
PDB-CPX-118947,9k38,1,short RNA,1
PDB-CPX-118948,9k39,1,short RNA,1
PDB-CPX-118965,9lkt,1,short RNA,1
PDB-CPX-118966,9lm3,1,short DNA,3
PDB-CPX-118966,9lm3,1,short RNA,3
PDB-CPX-118967,9lxo,1,short RNA,1
PDB-CPX-118969,9mj5,1,short DNA/RNA,1
PDB-CPX-118970,9mn4,1,short RNA,1
PDB-CPX-118972,9mn6,1,short RNA,1
PDB-CPX-118973,9mn7,1,short RNA,1
PDB-CPX-118974,9mn8,1,short RNA,1
PDB-CPX-118975,9mn9,1,short RNA,1
PDB-CPX-118976,9mna,1,short RNA,1
PDB-CPX-118978,9mrq,1,short RNA,1
PDB-CPX-118986,9mu8,1,short RNA,1
PDB-CPX-118987,9mu9,1,short RNA,1
PDB-CPX-118988,9n5b,1,short DNA,1
PDB-CPX-118988,9n5b,1,short RNA,1
PDB-CPX-118989,9n5c,1,short DNA,1
PDB-CPX-118989,9n5c,1,short RNA,1
PDB-CPX-118990,9n5d,1,short DNA,1
PDB-CPX-118990,9n5d,1,short RNA,1
PDB-CPX-118991,9n5e,1,short DNA,1
PDB-CPX-118991,9n5e,1,short RNA,1
PDB-CPX-118992,9n5f,1,short DNA,1
PDB-CPX-118992,9n5f,1,short RNA,1
PDB-CPX-118993,9n5g,1,short DNA,1
PDB-CPX-118993,9n5g,1,short RNA,1
PDB-CPX-119035,9r95,1,short RNA,1
PDB-CPX-119036,9r96,1,short RNA,1
PDB-CPX-119049,9vd9,1,peptide,4
PDB-CPX-119049,9vd9,1,short RNA,1
PDB-CPX-119112,6eqi,1,antibody,1
PDB-CPX-119119,5zud,1,antibody,120
PDB-CPX-119119,5zuf,1,antibody,120
PDB-CPX-119121,7bue,1,antibody,360
PDB-CPX-119122,5a1z,1,antibody,360
PDB-CPX-119122,7bub,1,antibody,240
PDB-CPX-119122,7bud,1,antibody,240
PDB-CPX-119122,7buf,1,antibody,240
PDB-CPX-119123,4uif,1,antibody,180
PDB-CPX-119126,4h8k,1,short DNA,1
PDB-CPX-119126,4h8k,1,short RNA,1
PDB-CPX-119128,8pmx,1,antibody,2
PDB-CPX-119138,5x5l,1,short DNA,4
PDB-CPX-119140,6ck9,1,antibody,4
PDB-CPX-119141,5kaq,1,antibody,6
PDB-CPX-119148,5tqq,1,antibody,4
PDB-CPX-119148,5tr1,1,antibody,4
PDB-CPX-119172,2xo7,1,short DNA,2
PDB-CPX-119172,2xy5,1,short DNA,2
PDB-CPX-119172,2xy6,1,short DNA,2
PDB-CPX-119172,2xy7,1,short DNA,2
PDB-CPX-119172,2y1i,1,short DNA,2
PDB-CPX-119172,2y1j,1,short DNA,2
PDB-CPX-119172,4b9l,1,short DNA,2
PDB-CPX-119172,4b9m,1,short DNA,2
PDB-CPX-119172,4b9n,1,short DNA,2
PDB-CPX-119172,4b9s,1,short DNA,2
PDB-CPX-119172,4b9t,1,short DNA,2
PDB-CPX-119172,4b9u,1,short DNA,2
PDB-CPX-119172,4b9v,1,short DNA,2
PDB-CPX-119172,4dsi,1,short DNA,2
PDB-CPX-119172,4dsj,1,short DNA,2
PDB-CPX-119172,4dsj,2,short DNA,2
PDB-CPX-119172,4dsk,1,short DNA,2
PDB-CPX-119172,4dsl,1,short DNA,2
PDB-CPX-119172,4dwi,1,short DNA,2
PDB-CPX-119172,4uqg,1,short DNA,2
PDB-CPX-119172,4yfu,1,short DNA,2
PDB-CPX-119172,4yfu,2,short DNA,2
PDB-CPX-119172,6dsu,1,short DNA,2
PDB-CPX-119172,6dsv,1,short DNA,2
PDB-CPX-119172,6dsw,1,short DNA,2
PDB-CPX-119172,6dsx,1,short DNA,2
PDB-CPX-119172,6dsy,1,short DNA,2
PDB-CPX-119172,6mu4,1,short DNA,2
PDB-CPX-119172,6mu5,1,short DNA,2
PDB-CPX-119172,7k5o,1,short DNA,2
PDB-CPX-119172,7k5p,1,short DNA,2
PDB-CPX-119172,7k5q,1,short DNA,2
PDB-CPX-119172,7k5r,1,short DNA,2
PDB-CPX-119172,7k5s,1,short DNA,2
PDB-CPX-119172,7k5t,1,short DNA,2
PDB-CPX-119172,7k5u,1,short DNA,2
PDB-CPX-119180,2y35,1,short DNA,1
PDB-CPX-119187,7kqg,1,antibody,2
PDB-CPX-119218,6ar1,1,short DNA,1
PDB-CPX-119218,6ar1,1,short RNA,1
PDB-CPX-119218,6ar1,2,short DNA,1
PDB-CPX-119218,6ar1,2,short RNA,1
PDB-CPX-119218,6ar3,1,short DNA,1
PDB-CPX-119218,6ar3,1,short RNA,1
PDB-CPX-119218,6ar3,2,short DNA,1
PDB-CPX-119218,6ar3,2,short RNA,1
PDB-CPX-119218,7k9y,1,short DNA,1
PDB-CPX-119218,7k9y,1,short RNA,2
PDB-CPX-119218,7k9y,2,short DNA,1
PDB-CPX-119218,7k9y,2,short RNA,2
PDB-CPX-119219,7kyl,1,antibody,2
PDB-CPX-119219,7kyl,2,antibody,2
PDB-CPX-119224,6b3r,1,peptide,3
PDB-CPX-119226,3odh,1,short DNA,2
PDB-CPX-119226,3odh,2,short DNA,2
PDB-CPX-119251,4zq0,1,peptide,2
PDB-CPX-119251,4zq0,2,peptide,2
PDB-CPX-119260,6hua,1,peptide,1
PDB-CPX-119260,6hua,2,peptide,1
PDB-CPX-119263,5vl9,1,short DNA,4
PDB-CPX-119263,5vl9,2,short DNA,4
PDB-CPX-119273,3pmp,1,peptide,1
PDB-CPX-119273,3pmp,2,peptide,1
PDB-CPX-119357,4cja,1,short DNA,2
PDB-CPX-119377,9d95,1,antibody,2
PDB-CPX-119377,9d95,2,antibody,2
PDB-CPX-119377,9d95,3,antibody,2
PDB-CPX-119377,9d95,4,antibody,2
PDB-CPX-119403,5f8h,1,short RNA,1
PDB-CPX-119404,5f8i,1,short RNA,1
PDB-CPX-119405,5f8j,1,short RNA,1
PDB-CPX-119406,5f8l,1,short RNA,1
PDB-CPX-119407,5f8m,1,short RNA,1
PDB-CPX-119408,5f8n,1,short RNA,1
PDB-CPX-119409,5f8g,1,short RNA,1
PDB-CPX-119410,6lse,1,short RNA,1
PDB-CPX-119411,6lsf,1,short RNA,1
PDB-CPX-119412,6lsg,1,short RNA,1
PDB-CPX-119413,6lsh,1,short RNA,1
PDB-CPX-119414,7w9s,1,short RNA,1
PDB-CPX-119467,8coy,1,peptide,1
PDB-CPX-119467,8coy,2,peptide,1
PDB-CPX-119467,8qke,1,peptide,1
PDB-CPX-119467,8qke,2,peptide,1
PDB-CPX-119467,8qkg,1,peptide,1
PDB-CPX-119467,8qkg,2,peptide,1
PDB-CPX-119467,8qkj,1,peptide,1
PDB-CPX-119467,8qkj,2,peptide,1
PDB-CPX-119482,8e8y,1,antibody,120
PDB-CPX-119483,6tyb,1,antibody,2
PDB-CPX-119492,5lqz,1,peptide,1
PDB-CPX-119494,7a5j,1,tRNA,3
PDB-CPX-119494,7a5j,1,peptide,1
PDB-CPX-119495,7a09,1,tRNA,1
PDB-CPX-119505,6fq3,1,short RNA,1
PDB-CPX-119505,6fql,1,short RNA,1
PDB-CPX-119506,9mrd,1,short DNA,1
PDB-CPX-119515,8zfz,1,antibody,2
PDB-CPX-119534,8fe3,1,antibody,360
PDB-CPX-119534,8fe4,1,antibody,360
PDB-CPX-119564,4py5,1,short DNA,1
PDB-CPX-119564,4py5,1,short RNA,1
PDB-CPX-119567,8q3z,1,short RNA,1
PDB-CPX-119567,8q40,1,short DNA,2
PDB-CPX-119567,8q40,1,short RNA,1
PDB-CPX-119567,8q41,1,short DNA,2
PDB-CPX-119567,8q41,1,short RNA,1
PDB-CPX-119567,8q42,1,short DNA,1
PDB-CPX-119567,8q42,1,short RNA,1
PDB-CPX-119567,8q43,1,short DNA,2
PDB-CPX-119567,8q43,1,short RNA,1
PDB-CPX-119567,8q44,1,short DNA,1
PDB-CPX-119567,8q44,1,short RNA,1
PDB-CPX-119579,8ovj,1,short RNA,1
PDB-CPX-119580,8rxh,1,tRNA,3
PDB-CPX-119580,8rxh,1,mRNA,1
PDB-CPX-119581,8rxx,1,tRNA,3
PDB-CPX-119581,8rxx,1,mRNA,1
PDB-CPX-119582,8a3w,1,short RNA,1
PDB-CPX-119583,8a98,1,short RNA,1
PDB-CPX-119584,8qie,1,tRNA,1
PDB-CPX-119615,6c5w,1,antibody,1
PDB-CPX-119615,6c5w,2,antibody,1
PDB-CPX-119649,6xbe,1,peptide,1
PDB-CPX-119649,6xbe,2,peptide,1
PDB-CPX-119649,6xbe,3,peptide,1
PDB-CPX-119649,6xbe,4,peptide,1
PDB-CPX-119649,6xbf,1,peptide,1
PDB-CPX-119649,6xbf,2,peptide,1
PDB-CPX-119649,6xbf,3,peptide,1
PDB-CPX-119649,6xbf,4,peptide,1
PDB-CPX-119649,6xci,2,peptide,1
PDB-CPX-119664,6xa1,1,tRNA,1
PDB-CPX-119664,6xa1,1,mRNA,1
PDB-CPX-119681,8rrs,1,antibody,4
PDB-CPX-119693,1w9v,1,peptide,1
PDB-CPX-119693,1w9v,2,peptide,1
PDB-CPX-119704,9mq4,1,tRNA,2
PDB-CPX-119704,9mq4,1,mRNA,1
PDB-CPX-119717,6r7b,1,short RNA,4
PDB-CPX-119717,6r9r,1,short RNA,4
PDB-CPX-119719,9eff,1,short DNA,2
PDB-CPX-119719,9eff,2,short DNA,2
PDB-CPX-119725,7z55,1,short RNA,1
PDB-CPX-119726,9jxx,2,short RNA,1
PDB-CPX-119726,9jxx,3,short RNA,1
PDB-CPX-119727,9jxx,1,short RNA,2
PDB-CPX-119752,8wsp,1,antibody,2
PDB-CPX-119752,8wsp,2,antibody,2
PDB-CPX-119754,8wsn,1,antibody,2
PDB-CPX-119754,8wsn,2,antibody,2
PDB-CPX-119766,8k21,1,short DNA,2
PDB-CPX-119766,8k25,1,short DNA,2
PDB-CPX-119775,2mqo,1,short RNA,1
PDB-CPX-119775,2mqp,1,short RNA,1
PDB-CPX-119775,2mqq,1,short RNA,2
PDB-CPX-119791,7mjs,1,antibody,2
PDB-CPX-119793,7bc6,1,antibody,1
PDB-CPX-119793,7bc7,1,antibody,1
PDB-CPX-119807,7jti,1,antibody,2
PDB-CPX-119825,8de3,1,antibody,2
PDB-CPX-119825,8de4,1,antibody,2
PDB-CPX-119854,6wxx,1,short RNA,1
PDB-CPX-119854,6wxx,2,short RNA,1
PDB-CPX-119854,6wxy,1,short RNA,1
PDB-CPX-119854,6xl1,1,short RNA,1
PDB-CPX-119871,6amk,1,short DNA,2
PDB-CPX-119884,4j1j,1,short DNA,2
PDB-CPX-119900,4mgu,1,short DNA,60
PDB-CPX-119925,8jkl,1,short DNA,2
PDB-CPX-119925,8jkl,2,short DNA,2
PDB-CPX-119925,8jkn,1,short DNA,2
PDB-CPX-119925,8jkn,2,short DNA,2
PDB-CPX-119925,8jko,1,short DNA,2
PDB-CPX-119925,8jko,2,short DNA,2
PDB-CPX-119925,8jkq,1,short DNA,2
PDB-CPX-119925,8jkq,2,short DNA,2
PDB-CPX-119925,8jks,1,short DNA,2
PDB-CPX-119925,8jks,2,short DNA,2
PDB-CPX-119928,6gsm,1,tRNA,1
PDB-CPX-119928,6gsm,1,mRNA,1
PDB-CPX-119929,3j81,1,tRNA,1
PDB-CPX-119929,3j81,1,mRNA,1
PDB-CPX-119930,8s8k,1,tRNA,1
PDB-CPX-119931,8s8e,1,tRNA,1
PDB-CPX-119932,8s8f,1,tRNA,1
PDB-CPX-119933,8s8i,1,tRNA,1
PDB-CPX-119934,8s8j,1,tRNA,1
PDB-CPX-119935,8rw1,1,tRNA,1
PDB-CPX-119936,8s8d,1,tRNA,1
PDB-CPX-119937,8s8g,1,tRNA,1
PDB-CPX-119938,8s8h,1,tRNA,1
PDB-CPX-119941,8hl1,1,tRNA,2
PDB-CPX-119941,8hl1,1,mRNA,1
PDB-CPX-119941,8hl1,1,peptide,1
PDB-CPX-119941,8hl2,1,tRNA,2
PDB-CPX-119941,8hl2,1,mRNA,1
PDB-CPX-119941,8hl2,1,peptide,1
PDB-CPX-119941,8hl3,1,tRNA,2
PDB-CPX-119941,8hl3,1,mRNA,1
PDB-CPX-119941,8hl3,1,peptide,1
PDB-CPX-119941,8hl4,1,tRNA,1
PDB-CPX-119941,8hl4,1,mRNA,1
PDB-CPX-119941,8hl4,1,peptide,1
PDB-CPX-119942,8hky,1,tRNA,3
PDB-CPX-119942,8hky,1,mRNA,1
PDB-CPX-119942,8hky,1,peptide,1
PDB-CPX-119942,8hkz,1,tRNA,2
PDB-CPX-119942,8hkz,1,mRNA,1
PDB-CPX-119942,8hkz,1,peptide,1
PDB-CPX-119942,8hl5,1,tRNA,2
PDB-CPX-119942,8hl5,1,mRNA,1
PDB-CPX-119943,8hku,1,short RNA,1
PDB-CPX-119999,6vb3,1,peptide,1
PDB-CPX-120000,6uzm,1,peptide,1
PDB-CPX-120000,6uzn,1,peptide,1
PDB-CPX-120000,6uzo,1,peptide,1
PDB-CPX-120000,6vb0,1,peptide,1
PDB-CPX-120000,6vb1,1,peptide,1
PDB-CPX-120000,6vb4,1,peptide,1
PDB-CPX-120000,6vb5,1,peptide,1
PDB-CPX-120000,6vb6,1,peptide,1
PDB-CPX-120000,6vb7,1,peptide,1
PDB-CPX-120000,6viu,1,peptide,1
PDB-CPX-120003,8emg,1,peptide,1
PDB-CPX-120003,8emi,1,peptide,1
PDB-CPX-120003,8emj,1,peptide,1
PDB-CPX-120003,8enh,1,antibody,2
PDB-CPX-120003,8enh,1,peptide,1
PDB-CPX-120003,8enh,2,antibody,2
PDB-CPX-120003,8enh,2,peptide,1
PDB-CPX-120003,8enh,3,antibody,2
PDB-CPX-120003,8enh,3,peptide,1
PDB-CPX-120003,8enh,4,antibody,2
PDB-CPX-120003,8enh,4,peptide,1
PDB-CPX-120003,8eo8,1,antibody,2
PDB-CPX-120003,8eo8,1,peptide,1
PDB-CPX-120003,8eo8,2,antibody,2
PDB-CPX-120003,8eo8,2,peptide,1
PDB-CPX-120003,8eo8,3,antibody,2
PDB-CPX-120003,8eo8,3,peptide,1
PDB-CPX-120003,8eo8,4,antibody,2
PDB-CPX-120003,8eo8,4,peptide,1
PDB-CPX-120003,8v4z,1,antibody,2
PDB-CPX-120003,8v4z,1,peptide,1
PDB-CPX-120003,8v4z,2,antibody,2
PDB-CPX-120003,8v4z,2,peptide,1
PDB-CPX-120003,8v4z,3,antibody,2
PDB-CPX-120003,8v4z,3,peptide,1
PDB-CPX-120003,8v4z,4,antibody,2
PDB-CPX-120003,8v4z,4,peptide,1
PDB-CPX-120004,8en8,1,antibody,2
PDB-CPX-120004,8en8,2,antibody,2
PDB-CPX-120022,7q4t,1,peptide,1
PDB-CPX-120023,9dvd,1,antibody,2
PDB-CPX-120026,5ip2,1,short RNA,3
PDB-CPX-120026,5ip3,1,short DNA,3
PDB-CPX-120029,6lup,1,peptide,1
PDB-CPX-120029,6lup,2,peptide,1
PDB-CPX-120032,6l62,1,antibody,120
PDB-CPX-120037,5tu5,1,peptide,1
PDB-CPX-120037,5tu6,1,peptide,1
PDB-CPX-120038,4hzl,1,antibody,2
PDB-CPX-120038,4hzl,2,antibody,2
PDB-CPX-120044,6smq,1,peptide,1
PDB-CPX-120045,6sli,1,peptide,2
PDB-CPX-120045,6sli,2,peptide,2
PDB-CPX-120045,6sli,3,peptide,2
PDB-CPX-120045,6slj,1,peptide,2
PDB-CPX-120045,6sln,1,peptide,2
PDB-CPX-120045,6sm3,1,peptide,2
PDB-CPX-120045,6sml,1,peptide,2
PDB-CPX-120046,8vym,1,antibody,8
PDB-CPX-120046,8vyn,1,antibody,12
PDB-CPX-120047,9lld,1,antibody,6
PDB-CPX-120049,7t4s,1,antibody,4
PDB-CPX-120050,7t4q,1,antibody,6
PDB-CPX-120051,7lbf,1,antibody,4
PDB-CPX-120052,7lbg,1,antibody,4
PDB-CPX-120053,7lbe,1,antibody,4
PDB-CPX-120054,7t4r,1,antibody,8
PDB-CPX-120059,7opm,1,peptide,1
PDB-CPX-120062,7m30,1,antibody,6
PDB-CPX-120063,7kbb,1,antibody,4
PDB-CPX-120068,4hly,1,short DNA,4
PDB-CPX-120069,5nnu,1,short DNA,2
PDB-CPX-120069,5nnu,2,short DNA,2
PDB-CPX-120069,5nnu,3,short DNA,2
PDB-CPX-120069,5nnu,4,short DNA,2
PDB-CPX-120100,8shi,1,antibody,2
PDB-CPX-120100,8shi,1,peptide,1
PDB-CPX-120100,8shi,2,antibody,2
PDB-CPX-120100,8shi,2,peptide,1
PDB-CPX-120102,9ru5,1,antibody,2
PDB-CPX-120103,8t7r,1,antibody,24
PDB-CPX-120105,8gvb,1,antibody,2
PDB-CPX-120105,8gvg,1,antibody,2
PDB-CPX-120105,8gvi,1,antibody,2
PDB-CPX-120108,8ek5,1,antibody,2
PDB-CPX-120110,3sjk,1,peptide,1
PDB-CPX-120138,5imm,1,antibody,1
PDB-CPX-120138,5imo,1,antibody,1
PDB-CPX-120144,8k9k,1,antibody,2
PDB-CPX-120144,8k9k,1,peptide,1
PDB-CPX-120146,4g7v,1,antibody,2
PDB-CPX-120146,4g80,1,antibody,2
PDB-CPX-120146,4g80,2,antibody,2
PDB-CPX-120146,4g80,3,antibody,2
PDB-CPX-120146,4g80,4,antibody,2
PDB-CPX-120151,8th9,1,short DNA,2
PDB-CPX-120162,7xeb,1,peptide,4
PDB-CPX-120162,7xeb,2,peptide,4
PDB-CPX-120162,8jt1,1,peptide,3
PDB-CPX-120162,8jt1,2,peptide,3
PDB-CPX-120174,8uuc,1,short DNA,2
PDB-CPX-120176,4lox,1,short DNA,4
PDB-CPX-120176,5e5o,1,short DNA,2
PDB-CPX-120176,5e5s,1,short DNA,3
PDB-CPX-120176,5e63,1,short DNA,4
PDB-CPX-120176,5e67,1,short DNA,2
PDB-CPX-120218,5lak,1,peptide,2
PDB-CPX-120218,5lak,2,peptide,1
PDB-CPX-120247,5efj,1,peptide,1
PDB-CPX-120247,5efk,1,peptide,1
PDB-CPX-120247,5efn,1,peptide,1
PDB-CPX-120247,5efn,2,peptide,1
PDB-CPX-120247,6wsj,1,peptide,1
PDB-CPX-120247,8eqi,1,peptide,1
PDB-CPX-120247,8eqi,2,peptide,1
PDB-CPX-120250,3pv3,1,peptide,12
PDB-CPX-120252,7yq4,1,short DNA,1
PDB-CPX-120252,7yq5,1,short DNA,1
PDB-CPX-120256,5jy0,1,peptide,1
PDB-CPX-120397,7old,1,tRNA,1
PDB-CPX-120428,5lta,1,short RNA,1
PDB-CPX-120438,5cnq,1,short DNA,2
PDB-CPX-120438,6grb,1,short DNA,2
PDB-CPX-120438,6grc,1,short DNA,2
PDB-CPX-120438,6grd,1,short DNA,2
PDB-CPX-120449,6xs8,1,peptide,1
PDB-CPX-120467,5cws,1,antibody,2
PDB-CPX-120467,5cws,2,antibody,2
PDB-CPX-120501,8ftm,1,short RNA,1
PDB-CPX-120501,8ftm,2,short RNA,1
PDB-CPX-120516,7oju,1,peptide,1
PDB-CPX-120537,5nnp,1,peptide,1
PDB-CPX-120537,5nnp,2,peptide,1
PDB-CPX-120576,6pdw,1,peptide,1
PDB-CPX-120577,6pdy,1,peptide,1
PDB-CPX-120577,6pe0,1,peptide,1
PDB-CPX-120580,8rbj,1,short RNA,2
PDB-CPX-120584,6i3p,1,short RNA,1
PDB-CPX-120584,6i3p,2,short RNA,1
PDB-CPX-120584,6i3p,3,short RNA,1
PDB-CPX-120584,6i3p,4,short RNA,1
PDB-CPX-120584,6qic,1,short RNA,1
PDB-CPX-120584,6qic,2,short RNA,1
PDB-CPX-120584,6qic,3,short RNA,1
PDB-CPX-120584,6qic,4,short RNA,1
PDB-CPX-120612,5d5w,1,short DNA,2
PDB-CPX-120612,5d5x,1,short DNA,2
PDB-CPX-120616,6qj3,1,peptide,1
PDB-CPX-120631,4lj0,1,short RNA,3
PDB-CPX-120648,6zm2,1,short RNA,1
PDB-CPX-120678,6zmp,1,peptide,1
PDB-CPX-120678,6zmp,2,peptide,1
PDB-CPX-120686,5fc2,1,peptide,1
PDB-CPX-120686,5fc3,1,peptide,1
PDB-CPX-120689,5dac,1,short DNA,2
PDB-CPX-120695,5o0w,1,antibody,4
PDB-CPX-120695,9gv3,1,antibody,4
PDB-CPX-120696,5kmx,1,peptide,1
PDB-CPX-120697,8rvr,1,antibody,1
PDB-CPX-120697,8rvr,2,antibody,1
PDB-CPX-120697,8rvr,3,antibody,1
PDB-CPX-120697,8rvr,4,antibody,1
PDB-CPX-120697,8rvr,5,antibody,1
PDB-CPX-120697,8rvr,6,antibody,1
PDB-CPX-120698,8rtf,1,antibody,4
PDB-CPX-120698,8rtf,2,antibody,4
PDB-CPX-120711,1ngp,1,antibody,1
PDB-CPX-120711,1ngq,1,antibody,1
PDB-CPX-120715,6mui,1,antibody,240
PDB-CPX-120715,6mw9,1,antibody,240
PDB-CPX-120715,6mwc,1,antibody,240
PDB-CPX-120715,6mwv,1,antibody,240
PDB-CPX-120715,6mwx,1,antibody,240
PDB-CPX-120717,5jaj,1,short RNA,2
PDB-CPX-120717,5jb2,1,short RNA,2
PDB-CPX-120717,5jbj,1,short RNA,2
PDB-CPX-120719,6ogy,1,short DNA/RNA,1
PDB-CPX-120719,6ogy,1,short RNA,1
PDB-CPX-120719,6ogz,1,short RNA,2
PDB-CPX-120723,6wig,1,short DNA,2
PDB-CPX-120724,6ola,1,short DNA,60
PDB-CPX-120730,3t4p,1,peptide,2
PDB-CPX-120761,7cpo,1,peptide,1
PDB-CPX-120771,5vai,1,antibody,1
PDB-CPX-120773,6frk,1,tRNA,1
PDB-CPX-120773,6frk,1,peptide,1
PDB-CPX-120783,4ujc,1,tRNA,1
PDB-CPX-120784,4ujd,1,tRNA,1
PDB-CPX-120786,4irz,1,antibody,2
PDB-CPX-120823,5y2d,1,peptide,5
PDB-CPX-120824,5y28,1,peptide,1
PDB-CPX-120826,7vzr,1,peptide,2
PDB-CPX-120837,7t92,1,antibody,2
PDB-CPX-120865,6gci,1,antibody,1
PDB-CPX-120871,6ywo,1,short RNA,1
PDB-CPX-120871,6ywo,2,short RNA,1
PDB-CPX-120871,6ywo,3,short RNA,1
PDB-CPX-120871,6ywo,4,short RNA,1
PDB-CPX-120873,4r22,1,short DNA,2
PDB-CPX-120873,4r24,1,short DNA,2
PDB-CPX-120882,6iam,1,peptide,1
PDB-CPX-120886,8w3r,1,antibody,2
PDB-CPX-120892,6qxf,1,short DNA,2
PDB-CPX-120896,4c2i,1,antibody,240
PDB-CPX-120919,8djk,1,antibody,2
PDB-CPX-120919,8djm,1,antibody,2
PDB-CPX-120925,8t9z,1,antibody,2
PDB-CPX-120950,8rex,1,antibody,4
PDB-CPX-120970,3qoq,1,short DNA,2
PDB-CPX-120990,9fm0,1,antibody,2
PDB-CPX-120990,9fm0,2,antibody,2
PDB-CPX-120990,9jbq,1,antibody,2
PDB-CPX-121025,4ux5,1,short DNA,2
PDB-CPX-121029,4bhm,1,short DNA,3
PDB-CPX-121059,9jig,1,antibody,4
PDB-CPX-121080,4gpk,1,peptide,4
PDB-CPX-121080,4gpk,2,peptide,4
PDB-CPX-121080,4gpk,3,peptide,4
PDB-CPX-121084,8gv6,1,antibody,4
PDB-CPX-121095,6y37,1,short DNA,2
PDB-CPX-121096,6y39,1,short DNA,2
PDB-CPX-121105,4tnv,1,antibody,10
PDB-CPX-121105,4tnv,2,antibody,10
PDB-CPX-121105,4tnw,1,antibody,10
PDB-CPX-121105,4tnw,2,antibody,10
PDB-CPX-121112,8ro0,1,short DNA,1
PDB-CPX-121113,6dg0,1,short DNA,1
PDB-CPX-121113,6dg0,2,short DNA,1
PDB-CPX-121114,5tkz,1,short DNA,1
PDB-CPX-121129,2mgz,1,short RNA,1
PDB-CPX-121136,5kgn,1,peptide,1
PDB-CPX-121136,5kgn,2,peptide,1
PDB-CPX-121136,7knf,1,peptide,1
PDB-CPX-121136,7knf,2,peptide,1
PDB-CPX-121136,7kng,1,peptide,1
PDB-CPX-121136,7kng,2,peptide,1
PDB-CPX-121136,7tl7,1,peptide,1
PDB-CPX-121136,7tl7,2,peptide,1
PDB-CPX-121136,7tl7,3,peptide,1
PDB-CPX-121136,7tl7,4,peptide,1
PDB-CPX-121174,8dj6,1,peptide,2
PDB-CPX-121174,8dj6,2,peptide,2
PDB-CPX-121216,6wzl,1,antibody,4
PDB-CPX-121217,8xcd,1,antibody,2
PDB-CPX-121223,4y9w,1,peptide,1
PDB-CPX-121230,7ypw,1,short RNA,90
PDB-CPX-121230,7yr8,1,short RNA,90
PDB-CPX-121288,4m5z,1,antibody,2
PDB-CPX-121291,6sw9,1,tRNA,1
PDB-CPX-121291,6sw9,1,mRNA,1
PDB-CPX-121291,6swc,1,tRNA,1
PDB-CPX-121291,6swc,1,mRNA,1
PDB-CPX-121292,7zag,1,tRNA,1
PDB-CPX-121292,7zag,1,mRNA,1
PDB-CPX-121292,7zah,1,tRNA,1
PDB-CPX-121292,7zah,1,mRNA,1
PDB-CPX-121293,7zai,1,tRNA,1
PDB-CPX-121293,7zai,1,mRNA,1
PDB-CPX-121294,7zhg,1,tRNA,1
PDB-CPX-121294,7zhg,1,mRNA,1
PDB-CPX-121295,6swd,1,mRNA,1
PDB-CPX-121296,6m3l,1,short DNA,2
PDB-CPX-121297,8aas,1,short DNA,1
PDB-CPX-121314,5ivn,1,antibody,1
PDB-CPX-121315,4hpo,1,antibody,2
PDB-CPX-121370,6s24,1,peptide,1
PDB-CPX-121380,8xih,1,short DNA,3
PDB-CPX-121386,6h3t,1,antibody,2
PDB-CPX-121386,6h3t,2,antibody,2
PDB-CPX-121386,6h3u,1,antibody,2
PDB-CPX-121386,6h3u,2,antibody,2
PDB-CPX-121397,8qlg,1,peptide,1
PDB-CPX-121397,8qlg,2,peptide,1
PDB-CPX-121408,6mek,1,antibody,4
PDB-CPX-121408,6mek,2,antibody,4
PDB-CPX-121410,7nqf,1,short DNA,2
PDB-CPX-121410,7nqf,2,short DNA,2
PDB-CPX-121410,7p9j,1,short DNA,1
PDB-CPX-121410,7qaz,1,short DNA,1
PDB-CPX-121411,5i4a,1,short RNA,1
PDB-CPX-121411,5i4a,2,short RNA,1
PDB-CPX-121411,5ux0,1,short DNA,1
PDB-CPX-121411,5ux0,1,short RNA,1
PDB-CPX-121411,5ux0,2,short DNA,1
PDB-CPX-121411,5ux0,2,short RNA,1
PDB-CPX-121414,4ch1,1,short DNA,1
PDB-CPX-121456,6avz,1,peptide,1
PDB-CPX-121473,4wsb,1,short RNA,2
