ID,SYMMETRY
2ch8_2,d3
2ch9_1,c2
2cha_1,c2
2chb_1,c5
2chc_1,c3
2chh_1,d2
2chi_1,o
2chp_1,t
2chq_1,c2
2chr_1,d4
2chs_1,c3
2chs_2,c3
2chs_3,c3
2chs_4,c3
2cht_1,c3
2cht_2,c3
2cht_3,c3
2cht_4,c3
2chv_1,c6
2ci2_1,c6
2ci8_1,c2
2cic_1,c2
2cie_1,t
2cif_1,t
2cih_1,o
2cij_1,c2
2cim_1,c2
2cin_1,c2
2cj9_1,c2
2cja_1,c2
2cjb_1,c2
2cjc_1,t
2cjd_1,c2
2cje_1,c2
2cjf_1,t
2cjg_1,c2
2cjh_1,c2
2cjr_1,c2
2cjr_2,c2
2cjr_3,c2
2cjr_4,c2
2cjt_1,c2
2cjt_2,c2
2cjx_1,c2
2cjy_1,c2
2ck2_1,c2
2ckf_1,c3
2cki_1,c2
2cki_2,c2
2ckj_1,c2
2ckj_2,c2
2ckj_3,c2
2ckl_1,c2
2ckm_1,c2
2cko_1,c2
2ckp_1,c2
2ckq_1,c2
2cl0_1,c3
2cl3_1,c2
2cl8_1,c2
2cla_1,c3
2cla_2,d3
2clb_1,t
2clb_2,t
2cle_1,c2
2clf_1,c2
2clh_1,c2
2cli_1,c2
2clk_1,c2
2cll_1,c2
2clm_1,c2
2clo_1,c2
2clp_1,c2
2clp_2,c2
2clp_3,c2
2clp_4,c2
2clp_5,c2
2clp_6,c2
2clq_1,c2
2clq_2,c2
2clu_1,o
2cm3_1,c2
2cmd_1,c2
2cme_1,c2
2cme_2,c2
2cme_3,c2
2cme_4,c2
2cmf_1,c2
2cmg_1,c2
2cmh_1,d2
2cmh_2,c2
2cml_1,c4
2cmn_1,d3
2cmo_1,c2
2cmr_1,c2
2cmu_1,c2
2cn1_1,c2
2cn4_1,c2
2cn5_1,c2
2cn6_1,o
2cn7_1,o
2cn8_1,c2
2cna_1,d2
2cnb_1,c2
2cnb_2,c2
2cnk_1,c2
2cnl_1,c2
2cnn_1,c2
2cno_1,c2
2cnp_1,c2
2cnw_1,c2
2cnw_2,c2
2cnw_3,c2
2co2_1,c2
2co3_1,c2
2co5_1,c2
2cog_1,c2
2coi_1,c2
2coj_1,c2
2cov_1,d3
2cpg_1,c2
2cpg_2,c2
2cqs_1,c2
2cqt_1,c2
2cqz_1,d3
2crk_1,c2
2cro_1,c3
2crx_1,c4
2csc_1,c2
2csl_1,c3
2csl_2,c3
2csm_1,c2
2csn_1,c2
2cst_1,c2
2csu_1,c2
2ct9_3,c2
2cts_1,c2
2ctv_1,d2
2ctx_1,c2
2ctz_1,c2
2ctz_2,d2
2ctz_3,c2
2cu0_1,c4
2cu0_2,c4
2cu0_3,d4
2cu2_1,c2
2cu3_1,c2
2cu5_1,c3
2cu6_1,c3
2cu6_2,d4
2cuk_1,c2
2cuk_2,c2
2cun_1,c2
2cuo_1,c3
2cuo_2,c3
2cuo_3,c3
2cuw_2,c2
2cuy_1,c2
2cv4_1,d5
2cv5_1,c2
2cv6_1,c3
2cv8_1,c2
2cv8_2,c2
2cv9_1,c2
2cv9_2,c2
2cv9_3,d2
2cvd_1,c2
2cvd_2,c2
2cvi_1,c2
2cvj_2,c2
2cvl_1,c3
2cvl_2,c3
2cvo_1,d2
2cvp_1,c2
2cvq_1,c2
2cvs_1,c2
2cvt_1,c2
2cvu_1,c2
2cvv_1,c2
2cvw_1,c2
2cvx_1,c2
2cvy_1,c2
2cvz_1,d2
2cw2_1,c2
2cw3_1,c2
2cw4_2,c3
2cw5_1,c3
2cw6_1,c2
2cw6_2,c2
2cw6_3,c2
2cw6_4,c2
2cwe_1,c2
2cwf_1,c2
2cwg_1,c2
2cwh_1,c2
2cwj_2,c3
2cwk_1,c2
2cwk_2,d3
2cwl_1,d3
2cwm_1,d2
2cwo_1,d4
2cwp_2,c2
2cwq_1,d3
2cwt_1,c2
2cwu_1,c2
2cwv_1,c2
2cww_1,c2
2cww_2,c2
2cwx_1,d4
2cwx_2,c2
2cwz_1,c2
2cwz_2,c2
2cx3_1,c2
2cx4_1,c2
2cx4_2,c2
2cx4_3,c2
2cx4_4,c2
2cx8_1,c2
2cx9_1,d2
2cxe_1,d4
2cxe_2,c2
2cxe_3,c2
2cxe_4,c2
2cxj_1,c2
2cxk_1,c2
2cxk_2,c2
2cxk_3,c2
2cxn_1,c2
2cxo_1,c2
2cxp_1,c2
2cxq_1,c2
2cxr_1,c2
2cxs_1,c2
2cxt_1,c2
2cxu_1,c2
2cy0_1,c2
2cy4_1,c2
2cy5_1,c2
2cy6_1,d2
2cy8_2,c2
2cy9_1,c2
2cya_1,c2
2cyb_1,c2
2cyc_1,c2
2cyd_1,c10
2cye_1,c2
2cye_2,c2
2cye_3,d2
2cyf_1,d2
2cyy_1,c2
2cyz_2,c2
2cz1_2,c2
2cz2_1,c2
2cz3_1,c2
2cz4_1,c3
2cz4_2,d3
2cz5_1,c2
2cz6_2,c2
2cz7_2,c2
2cz8_1,t
2cz8_2,t
2czc_1,d2
2czd_1,c2
2cze_1,c2
2czf_1,c2
2czg_1,c2
2czh_1,c2
2czi_1,c2
2czk_1,c2
2czr_2,c2
2czs_3,c2
2czv_1,c2
2d00_1,c2
2d00_2,d6
2d03_1,c2
2d04_1,c2
2d04_2,c2
2d04_3,c2
2d04_4,c2
2d0d_1,c2
2d0i_1,c2
2d0i_2,c2
2d0j_1,c2
2d0j_2,c2
2d0n_1,c2
2d0o_1,c2
2d0p_1,c2
2d0v_1,c2
2d0v_2,c2
2d13_1,c2
2d13_2,c2
2d16_2,d3
2d16_3,d3
2d1c_1,c2
2d1f_1,c2
2d1g_1,c2
2d1h_1,c2
2d1l_1,c2
2d1p_1,d3
2d1p_2,d3
2d1w_1,c2
2d1y_1,d2
2d27_2,d2
2d29_1,d2
2d2a_1,c2
2d2a_2,c2
2d2c_1,c2
2d2d_1,c2
2d2g_1,c2
2d2h_1,c2
2d2i_1,d2
2d2i_2,d2
2d2j_1,c2
2d2m_1,d3
2d2n_1,d3
2d2n_2,c2
2d2o_1,c2
2d2r_1,c2
2d2x_1,c2
2d30_1,d2
2d32_1,c2
2d32_2,c3
2d33_1,c2
2d36_1,c2
2d37_1,c2
2d38_1,c2
2d39_1,c3
2d3a_1,d5
2d3b_1,d5
2d3c_1,d5
2d3e_1,d2
2d3f_1,c3
2d3f_2,c3
2d3g_1,c2
2d3h_1,c3
2d3h_2,c3
2d3k_1,c2
2d3m_1,c2
2d3p_1,d2
2d3r_1,d2
2d3s_1,c2
2d3s_2,c2
2d3t_1,c2
2d40_1,d2
2d45_1,c2
2d4a_1,d2
2d4c_1,c2
2d4c_2,c2
2d4e_1,d2
2d4g_1,c2
2d4l_1,c3
2d4m_1,c3
2d4n_1,c3
2d4o_2,c2
2d4p_2,c2
2d4q_1,c2
2d4r_5,d2
2d4u_1,c2
2d4v_1,c2
2d4v_2,c2
2d4w_1,c2
2d4z_2,c3
2d4z_3,c3
2d51_1,c2
2d52_1,c2
2d57_1,c4
2d5c_1,c2
2d5f_1,d3
2d5h_1,c3
2d5h_2,c3
2d5i_1,c2
2d5k_1,t
2d5l_1,c2
2d5m_1,c2
2d5n_1,d2
2d5x_1,d2
2d5y_1,c2
2d5z_1,d2
2d60_1,d2
2d61_1,c2
2d62_1,c2
2d63_1,c2
2d64_1,c2
2d65_1,c2
2d66_1,c2
2d68_1,c2
2d68_2,d2
2d69_1,d4
2d69_2,c2
2d69_3,c2
2d69_4,c2
2d6f_1,c2
2d6k_1,c2
2d6n_1,c2
2d6o_1,c2
2d6p_1,c2
2d6y_1,c2
2d73_1,c2
2d7e_1,c2
2d7e_2,c2
2d7e_3,d2
2d7e_4,d2
2d7f_1,d2
2d7f_2,d2
2d7g_1,c2
2d7g_2,c2
2d7t_1,c2
2d7u_2,c2
2d7v_1,c2
2d7y_1,c2
2d7z_1,c2
2d8a_1,d2
2d8d_1,c2
2d8e_1,c2
2d8n_2,c4
2d9q_1,c2
2d9s_1,c2
2daa_1,c2
2dab_1,c2
2dap_1,c2
2db4_1,c10
2db7_1,c3
2dbb_1,c2
2dbb_2,c2
2dbl_1,c2
2dbl_2,d2
2dbo_1,c2
2dbq_1,c2
2dbr_1,c2
2dbr_2,c2
2dbr_3,c2
2dbs_1,c2
2dbv_1,d2
2dbz_1,c2
2dc0_1,c2
2dc1_1,c2
2dc3_1,c2
2dc4_1,c2
2dc5_1,c2
2dcf_2,c2
2dch_2,c3
2dcj_1,c2
2dcl_1,d3
2dcm_1,c2
2dcn_1,d3
2dcn_2,d3
2dct_1,c2
2dct_2,c2
2dcz_3,c3
2dd4_1,d2
2dd5_1,d2
2dd7_1,c2
2dd7_2,c2
2dd9_1,c2
2dd9_2,c2
2ddc_1,c2
2ddd_1,c2
2ddh_1,c2
2ddk_1,c2
2ddm_1,c2
2ddo_1,c2
2ddq_1,c2
2ddu_2,c2
2ddw_1,c2
2ddz_1,d3
2de0_1,c2
2de5_1,c3
2de6_1,c3
2de7_1,c3
2dec_1,c2
2deg_1,t
2deh_1,t
2dek_1,c2
2dek_2,c2
2deo_1,c2
2deq_1,c2
2dev_1,t
2dev_2,c3
2dev_3,c3
2dew_1,c2
2dex_1,c2
2dey_1,c2
2df5_1,d2
2df7_1,i
2df8_1,c2
2dfa_1,d2
2dfd_1,c2
2dfd_2,c2
2dfd_3,d2
2dfi_1,c2
2dfj_1,c2
2dfp_1,c2
2dft_1,d2
2dfu_1,c2
2dfu_2,c2
2dg0_13,c3
2dg0_14,c3
2dg0_15,c3
2dg0_16,c3
2dg1_7,c3
2dg2_1,c3
2dg2_2,c2
2dg2_3,c2
2dg6_1,c2
2dg7_1,c2
2dg8_1,c2
2dg8_2,c2
2dga_1,d3
2dgb_1,c2
2dgb_2,c2
2dgc_1,c3
2dgd_1,d4
2dge_1,d2
2dge_2,c2
2dgj_1,c2
2dgj_3,c2
2dgk_1,d3
2dgk_2,c2
2dgk_3,c2
2dgk_4,c2
2dgk_5,c2
2dgk_6,c2
2dgl_1,d3
2dgm_1,d3
2dgn_1,c2
2dh1_1,c2
2dh1_2,c2
2dh4_1,c2
2dh5_1,c2
2dh6_1,c2
2dhb_1,d2
2dhf_1,c2
2dhh_1,c3
2dhn_1,d4
2dhq_1,c3
2dhq_2,t
2dhr_1,c3
2dht_1,c2
2di3_1,c2
2di4_1,c6
2dik_1,c2
2dik_2,c2
2dio_1,c3
2dj5_1,c2
2dj5_2,d2
2dj6_1,c3
2djf_1,d2
2djg_1,d2
2dji_1,d2
2djl_1,c2
2djw_1,d5
2djx_1,c2
2djz_1,c2
2dkb_1,c2
2dkb_2,d2
2dkf_5,c2
2dkg_1,c2
2dkh_1,c2
2dki_1,c2
2dkj_1,c2
2dkn_1,c2
2dko_1,c2
2dla_4,c3
2dla_5,c2
2dlb_1,c2
2dlc_1,c2
2dld_1,c2
2dm6_1,c2
2dm9_1,c2
2dma_1,c2
2dn1_1,d2
2dn2_1,d2
2dn3_1,d2
2dnj_1,c2
2do6_1,c2
2dob_2,c2
2dok_3,c2
2doo_1,c2
2dor_1,c2
2dou_1,c2
2dp3_1,c2
2dp5_1,c3
2dp9_1,c2
2dpd_1,c2
2dpf_1,c2
2dpf_2,c2
2dpg_1,c2
2dph_1,d2
2dpi_1,c2
2dpj_1,c2
2dpl_1,c2
2dpn_1,c2
2dpp_1,c2
2dpq_1,c2
2dpq_2,c2
2dpq_3,d2
2dpr_1,c2
2dpr_2,c2
2dpr_3,d2
2dpu_1,c2
2dq0_1,c2
2dq3_1,c2
2dq4_1,d2
2dqa_1,c2
2dqb_1,d3
2dqc_1,c2
2dqd_1,c2
2dqe_1,c2
2dqf_1,c2
2dqf_2,c2
2dqg_1,c2
2dqh_1,c2
2dqi_1,c2
2dqj_1,c2
2dql_1,c2
2dqr_1,c2
2dqr_2,c2
2dqw_1,c2
2dqy_1,c3
2dqz_1,c3
2dr0_1,c3
2dr1_1,c2
2dr2_1,c2
2dr3_1,c6
2dr6_1,c3
2drc_1,c2
2drd_1,c3
2dre_1,d2
2drh_1,d2
2drj_1,c4
2drn_1,c2
2drt_1,c3
2drv_1,c2
2drx_1,c3
2ds2_1,c3
2ds2_2,c3
2ds5_1,c2
2ds6_1,c2
2ds7_1,c2
2ds8_1,c2
2dsa_1,c2
2dsa_2,c2
2dsb_1,c2
2dsb_2,c2
2dsc_1,c2
2dsd_1,c2
2dsg_1,c2
2dsg_2,c2
2dsh_1,c2
2dsh_2,c2
2dsi_1,c2
2dsi_2,c2
2dsj_1,c2
2dsk_1,c2
2dsl_1,d2
2dso_7,c3
2dst_1,c2
2dsy_1,d2
2dt4_1,c3
2dt4_2,d3
2dt5_1,c2
2dt5_2,c2
2dt9_1,c2
2dtc_1,c2
2dtd_1,d2
2dte_1,d2
2dth_1,c2
2dti_1,c2
2dtj_1,c2
2dtj_2,d2
2dtn_1,c2
2dto_1,c2
2dtr_1,c2
2dts_1,c2
2dtt_1,c3
2dtt_2,c3
2dtw_1,c2
2dtw_2,c2
2dtx_1,d2
2dty_1,c2
2dty_2,c2
2dtz_1,c2
2dtz_2,c2
2du0_1,c2
2du0_2,c2
2du1_1,c2
2du1_2,c2
2du2_1,c4
2du3_1,d2
2du4_1,d2
2du5_1,d2
2du6_1,d2
2du7_1,d2
2du7_2,c2
2du8_1,c2
2du8_2,c2
2du8_3,d2
2du9_1,c2
2dua_1,d2
2dub_1,d3
2dub_2,c2
2duc_1,c2
2dud_1,c2
2dud_2,d2
2dul_2,c2
2dum_1,c2
2dum_2,c2
2duu_1,d2
2duu_2,d2
2duu_3,c2
2duu_4,c2
2duu_5,c2
2duy_2,c2
2dv3_1,c2
2dv4_1,c2
2dv4_2,c2
2dv5_1,c2
2dv5_2,c2
2dv6_1,d3
2dv7_1,c2
2dv9_1,c2
2dva_1,c2
2dvb_1,c2
2dvd_1,c2
2dve_1,c2
2dvf_1,c2
2dvg_1,c2
2dvk_1,c2
2dvl_1,c2
2dvl_2,d2
2dvm_1,c2
2dvm_2,c2
2dvo_1,c2
2dvp_1,c2
2dvq_1,c2
2dvq_2,c2
2dvr_1,c2
2dvr_2,c2
2dvs_1,c2
2dvs_2,c2
2dvt_1,d2
2dvu_1,d2
2dvx_1,d2
2dvy_1,c2
2dvy_2,c2
2dvy_3,c2
2dvy_4,c2
2dvz_2,c2
2dw5_1,c2
2dw6_1,c2
2dw6_2,c2
2dw7_1,c2
2dw7_2,c2
2dw7_3,c2
2dw7_4,c2
2dw7_5,c2
2dw7_6,c2
2dw7_7,c2
2dw7_8,c2
2dwc_1,c2
2dwc_2,d2
2dwd_1,c4
2dwe_1,c4
2dwl_1,c2
2dwl_2,c2
2dwm_1,c2
2dwm_2,c2
2dwn_1,c2
2dwn_2,c2
2dwn_3,d2
2dwn_4,d2
2dwo_1,c2
2dwp_1,c2
2dws_1,c3
2dwt_1,c3
2dwu_1,c2
2dwu_2,c2
2dwv_1,c2
2dww_1,c2
2dwy_5,c2
2dwy_6,c2
2dx0_1,c2
2dx0_3,c2
2dx7_1,c2
2dx8_1,c2
2dxb_1,d2
2dxb_2,d2
2dxc_1,d2
2dxd_1,d3
2dxd_2,d3
2dxe_1,d3
2dxf_1,d3
2dxl_1,d3
2dxm_1,d2
2dxn_1,d3
2dxq_1,c2
2dxt_1,c2
2dxu_1,c2
2dxv_1,c2
2dxv_2,c2
2dxw_1,c2
2dxw_2,c2
2dxx_1,c2
2dxx_2,c2
2dy0_1,c2
2dy2_1,c3
2dy3_1,c2
2dy3_2,c2
2dy9_1,d3
2dya_1,d3
2dyc_2,d4
2dyf_1,c3
2dyn_1,d4
2dyo_2,c2
2dyr_1,c2
2dys_1,c2
2dyu_1,d3
2dyv_1,d3
2dyy_1,c3
2dyy_2,c3
2dyy_3,c3
2dyy_4,c3
2dz9_1,c2
2dza_1,c2
2dzb_1,c2
2dzc_1,c2
2dzd_1,c2
2dzy_1,d3
2dzz_1,d3
2e00_1,d3
2e01_1,d3
2e02_1,d3
2e03_1,d3
2e07_1,c2
2e07_2,c2
2e08_1,c2
2e08_2,c2
2e0a_1,c2
2e0c_1,c2
2e0k_1,c2
2e0l_3,d2
2e0m_3,d2
2e0n_1,c2
2e0o_3,d2
2e0o_4,c2
2e0t_1,c2
2e0z_1,i
2e10_1,c2
2e11_1,c2
2e11_2,c2
2e12_1,c2
2e15_1,c2
2e15_2,c2
2e16_1,c2
2e16_2,c2
2e17_1,c2
2e17_2,c2
2e18_1,c2
2e1a_1,d4
2e1c_1,c2
2e1d_1,c2
2e1e_2,c2
2e1f_2,c2
2e1h_1,c2
2e1m_1,c2
2e1n_1,c2
2e1q_1,c2
2e1q_2,c2
2e1y_1,c2
2e1z_1,c2
2e20_1,c2
2e21_1,c2
2e21_2,c2
2e25_1,c2
2e27_1,c2
2e28_1,d2
2e2a_1,c3
2e2c_1,c2
2e2g_1,d5
2e2k_1,d3
2e2l_1,d3
2e2m_1,d5
2e2n_1,c2
2e2o_1,c2
2e2p_1,c2
2e2q_1,c2
2e2r_1,c2
2e2t_1,c2
2e2u_1,c2
2e2v_1,c2
2e2x_1,c2
2e37_1,d2
2e37_2,d2
2e37_3,c2
2e37_4,c2
2e37_5,c2
2e37_6,d2
2e3c_1,c2
2e3d_1,d2
2e3j_1,c2
2e3t_1,c2
2e41_1,c2
2e42_1,c3
2e43_1,c3
2e46_1,c2
2e47_1,c2
2e48_1,c2
2e48_2,c2
2e48_3,d2
2e49_1,c2
2e49_2,c2
2e4a_1,c2
2e4a_2,c2
2e4a_3,d2
2e4f_1,c4
2e4g_1,c2
2e4m_1,c2
2e4n_1,c2
2e4o_1,d2
2e4r_1,c2
2e4u_1,c2
2e4v_1,c2
2e4w_1,c2
2e4x_1,c2
2e4y_1,c2
2e4z_1,c2
2e50_1,c2
2e50_2,c2
2e51_1,c2
2e51_2,c2
2e52_1,c2
2e52_2,c2
2e53_1,c2
2e53_2,c2
2e54_1,c2
2e55_1,d2
2e5b_1,c2
2e5c_1,c2
2e5d_1,c2
2e5f_1,c2
2e5m_1,c2
2e5w_1,c2
2e5w_2,c2
2e5x_1,c2
2e5y_1,c2
2e64_1,c2
2e65_1,c2
2e66_1,c3
2e67_1,c2
2e67_2,c2
2e67_3,c2
2e68_1,c2
2e69_1,d2
2e69_2,c2
2e69_3,c3
2e6a_1,c2
2e6b_1,d2
2e6b_2,c2
2e6b_3,c3
2e6c_1,d2
2e6d_1,c2
2e6e_1,d2
2e6f_1,c2
2e6g_2,d2
2e6g_3,d2
2e6g_4,d2
2e6h_1,d2
2e6h_2,c3
2e6k_1,c2
2e6k_2,c2
2e6u_2,c2
2e6u_3,c2
2e6x_1,c2
2e6x_2,c2
2e6x_3,c2
2e6y_1,c2
2e74_1,c2
2e75_1,c2
2e76_1,c2
2e77_1,c4
2e7a_1,c3
2e7d_1,d3
2e7d_2,c3
2e7f_1,c2
2e7i_1,c2
2e7i_2,c2
2e7j_1,c2
2e7p_1,d2
2e7q_1,c2
2e7q_2,c2
2e7r_1,c2
2e7r_2,c2
2e7r_3,c2
2e7s_1,c3
2e7s_2,c3
2e7s_4,c3
2e7s_5,c3
2e7s_6,c3
2e7s_7,c3
2e7s_8,c3
2e7s_9,c3
2e7t_1,c2
2e7t_2,c2
2e7u_1,c2
2e7w_1,d4
2e7x_1,d4
2e7y_1,c2
2e80_1,c2
2e81_1,c2
2e82_1,c2
2e82_2,c2
2e82_3,d2
2e83_1,c2
2e85_1,c2
2e86_1,c3
2e89_1,c2
2e89_2,c2
2e8c_1,c2
2e8e_1,c2
2e8f_1,c2
2e8h_1,c2
2e8h_2,c2
2e8i_2,c2
2e8j_1,c2
2e8q_1,c2
2e8q_2,c2
2e8r_1,c2
2e8r_2,c2
2e8s_1,c2
2e8s_2,c2
2e8t_1,c2
2e8u_1,c2
2e8v_1,c2
2e8w_1,c2
2e8x_1,c2
2e90_1,c2
2e91_1,c2
2e92_1,c2
2e93_1,c2
2e94_1,c2
2e95_1,c2
2e98_1,c2
2e99_1,c2
2e9a_1,c2
2e9c_1,c2
2e9d_1,c2
2e9f_1,d2
2e9q_1,c3
2e9q_2,t
2e9w_1,c2
2e9x_4,c2
2e9y_1,c2
2ea7_1,c3
2eaa_1,c3
2eav_1,c2
2eaw_1,c2
2eay_1,c2
2eb0_1,c2
2eb1_1,c2
2eb1_2,c2
2eb4_1,d5
2eb5_1,d5
2eb6_1,d5
2eb7_1,c2
2eba_1,d2
2eba_2,d2
2ebb_1,c2
2ebd_1,c2
2ebe_1,c2
2ebg_1,c2
2ebj_1,d2
2ebo_1,c3
2eby_1,c2
2ec2_1,c2
2ec2_2,c2
2ec2_3,c2
2ecf_1,c2
2eco_1,c2
2ecp_1,c2
2ecq_1,c2
2ecr_1,c2
2ecs_1,c2
2ecs_2,c2
2ecu_1,c2
2ed3_1,c2
2ed3_2,c2
2ed4_1,c2
2ed5_1,c2
2ed5_2,c2
2ed6_1,c3
2ed6_2,c3
2ed6_3,c3
2ed6_4,c3
2edm_1,c3
2een_1,c2
2eeo_1,c4
2eep_1,c2
2eeq_1,c2
2eeq_2,c2
2eeq_3,c2
2eer_1,d2
2eey_1,d3
2eez_1,d3
2ef0_2,c3
2ef4_1,d3
2ef6_1,d2
2ef7_1,d2
2ef8_1,c2
2ef9_1,d2
2efa_1,c3
2efa_2,c2
2efj_1,c2
2efk_1,c2
2efl_1,c2
2efn_1,d4
2efo_1,d4
2efp_1,d4
2efq_1,d4
2efr_1,c3
2efr_2,c3
2efs_1,c3
2efs_2,c3
2eft_1,c2
2efv_1,c2
2efw_1,c2
2efw_2,c2
2efy_1,c2
2eg1_1,c3
2eg1_2,t
2eg2_1,c3
2eg2_2,t
2eg3_3,c2
2eg4_3,c2
2eg5_1,c2
2eg5_2,c2
2eg6_1,c2
2eg7_1,c2
2eg8_1,c2
2egb_1,c2
2egd_1,c2
2egg_1,c2
2egg_2,c3
2egh_1,c2
2egi_1,d2
2egi_2,d2
2egj_1,d2
2egk_1,c2
2egk_2,c2
2egk_3,c2
2egl_1,c2
2egl_2,c2
2egl_3,c2
2egn_1,c2
2ego_1,c2
2egr_1,d2
2egs_1,c2
2egt_1,c2
2egu_2,c2
2egu_3,c2
2egv_1,c2
2egw_1,c2
2egy_1,c2
2egy_2,c2
2eh1_3,c2
2eh2_1,c2
2eh2_2,c2
2eh2_3,c2
2eh3_1,c2
2eh4_1,c2
2eh5_1,c2
2eh5_2,c2
2eh6_1,c2
2eh9_2,c2
2ehc_1,c2
2ehc_2,c2
2ehd_1,c2
2ehd_2,d2
2ehh_1,d2
2ehj_1,d2
2ehj_2,c2
2ehj_3,c2
2ehl_1,c2
2ehl_2,c2
2ehl_3,c2
2ehp_1,c2
2ehq_1,c2
2ehq_2,d3
2ehu_1,c2
2ehu_2,d3
2ehu_3,c2
2ehw_5,d2
2ehw_6,d2
2ehz_1,d4
2ei0_1,d4
2ei1_1,d4
2ei2_1,d4
2ei3_1,d4
2ei4_1,c3
2ei5_1,c2
2eia_1,c2
2eig_1,d2
2eih_1,d2
2eii_1,c2
2eii_2,d3
2eij_1,c2
2eik_1,c2
2eil_1,c2
2eim_1,c2
2ein_1,c2
2eip_1,d3
2eiq_3,c2
2eis_1,d3
2eit_1,c2
2eit_2,d3
2eiu_1,c2
2eiu_2,c2
2eiu_3,c2
2eiv_1,c2
2eiv_2,c2
2eiv_3,c2
2eiv_4,c2
2eiv_5,c2
2eiv_6,c2
2eiw_1,c2
2eiw_2,d3
2eix_1,c2
2eiy_1,d3
2eiz_1,c2
2ej0_1,d3
2ej2_1,d3
2ej3_1,d3
2ej5_1,c3
2ej5_2,c3
2ej6_1,c2
2ej6_2,d3
2ej8_1,c2
2eja_1,c2
2ejb_1,c2
2ejb_2,t
2ejc_1,c2
2ejd_1,c2
2ejd_2,d3
2ejj_1,c2
2ejk_1,c2
2ejl_1,c2
2ejl_2,d3
2ejn_1,c2
2ejt_2,c2
2eju_2,c2
2ejv_1,d2
2ejw_1,c2
2ejw_2,c2
2ejx_2,c2
2ejz_1,c2
2ejz_2,c2
2ek0_1,c2
2ek0_2,c4
2ek1_1,c2
2ek1_2,c2
2ek1_3,c2
2ek1_4,c2
2ek2_1,c2
2ek3_1,c2
2ek4_1,c2
2ek5_1,c2
2ek5_2,c2
2ek5_3,c2
2ek5_4,c2
2ek6_1,c2
2ek6_2,c2
2ek7_1,c2
2ek8_2,c2
2ek9_2,c2
2eka_1,c2
2eka_2,c2
2ekd_1,c6
2ekd_2,d6
2ekg_1,c2
2ekl_1,c2
2ekm_1,c3
2ekn_1,d3
2ekn_2,c3
2ekn_3,c2
2ekn_4,c2
2ekp_1,d2
2ekp_2,c2
2ekp_3,c2
2ekq_1,d2
2ekq_2,c2
2ekq_3,c2
2ekq_4,c2
2ekq_5,c2
2eks_1,c2
2eky_1,d2
2eky_2,d2
2el0_1,c2
2el1_1,c2
2el2_1,c2
2el2_2,c2
2el3_1,c2
2el7_1,c2
2el9_1,c2
2el9_2,c2
2elb_1,c2
2elc_1,c2
2eld_1,c2
2eld_2,c2
2ele_1,c2
2ele_2,c2
2emd_1,c2
2emn_1,c2
2emo_1,c2
2emq_1,c2
2emr_1,c2
2emu_1,c2
2emu_2,c2
2en5_1,c2
2en5_2,c2
2eni_1,c2
2enr_1,d2
2enx_1,c2
2enx_2,c2
2eo0_1,c2
2eo4_1,c2
2eo5_1,d2
2eo8_1,d2
2ep5_1,d2
2ep7_1,c2
2ep7_2,d2
2epf_5,c2
2epi_1,d2
2epj_1,c2
2epk_1,c2
2epl_1,c2
2epm_1,c2
2epn_1,c2
2epo_1,c2
2eq5_1,c2
2eq5_2,c2
2eq6_1,c2
2er8_1,c2
2er8_2,c2
2erb_3,c2
2ere_1,c2
2erg_1,c2
2ero_1,c2
2ero_2,c2
2erp_1,c2
2erp_2,c2
2erq_1,c2
2erq_2,c2
2es0_1,c2
2es4_3,c2
2esd_1,d2
2esf_1,d2
2esg_1,c2
2esh_2,c2
2esm_1,c2
2esn_1,c2
2esr_1,c2
2ess_1,c2
2esu_2,c2
2esw_3,c3
2et1_1,d3
2et2_2,c2
2et7_1,d3
2ete_1,d3
2eth_1,c2
2eth_2,c2
2etk_1,c2
2etl_3,c4
2etl_4,c4
2etn_4,c2
2etr_1,c2
2ets_2,d3
2etv_3,c3
2etx_1,c2
2eu1_1,d7
2eu1_2,c7
2eu1_3,c7
2eu1_4,c7
2euc_1,c2
2eud_1,c2
2euh_1,d2
2eui_1,c2
2eui_2,c2
2eul_1,c2
2eul_2,c2
2eul_3,c2
2eul_4,c2
2eul_5,c2
2eul_6,c2
2eul_7,c2
2ev0_1,c2
2ev1_1,c2
2ev2_1,c2
2ev3_1,c2
2ev4_1,c2
2ev5_1,c2
2ev6_1,c2
2ev9_1,c2
2evr_1,c2
2evu_1,c4
2evv_1,c2
2evv_2,c2
2evx_1,c3
2ew2_1,c2
2ew8_1,d2
2ewb_1,d3
2ewc_2,d3
2ewc_3,d3
2ewc_4,c2
2ewg_2,d2
2ewh_1,c6
2ewm_1,d2
2ewn_1,c2
2ewo_1,d2
2ewo_2,d2
2ewo_3,d2
2ewp_1,c2
2ewp_2,c2
2ewp_3,c2
2ews_1,c2
2ewt_1,c2
2ewv_1,c6
2eww_1,c6
2ewy_5,c2
2ewy_6,c2
2ex2_1,c2
2ex5_1,c2
2ex6_2,c2
2ex8_2,c2
2exh_1,d2
2exi_1,d2
2exj_1,d2
2exk_1,d2
2exl_1,c2
2exs_1,c12
2ext_1,c12
2exu_1,c2
2exw_1,c2
2exx_1,c3
2exy_1,c2
2ey4_3,c2
2eyr_2,c2
2eys_2,c2
2eyt_3,c2
2ez0_1,c2
2ez1_1,d2
2ez2_1,d2
2ez4_1,d2
2ez6_1,c2
